Time [s],Packet ID,MOSI,MISO
0.0516397300,6,0x1C00,0x0000
0.0516441800,6,0x1C00,0x0000
0.0516486200,6,0x1C00,0x0000
0.0516530700,6,0x1C00,0x0000
0.0516575100,6,0x1C00,0x0000
0.0516619600,6,0x1C00,0x0000
0.0516664000,6,0x1C00,0x0000
0.0516708400,6,0x1C00,0x0000
0.0516752900,6,0x1C00,0x0000
0.0516797300,6,0x1C00,0x0000
0.0516841800,6,0x1C00,0x0000
0.0516886200,6,0x1C00,0x0000
0.0516930700,6,0x1C00,0x0000
0.0516975100,6,0x1C00,0x0000
0.0517019600,6,0x1C00,0x0000
0.0517064000,6,0x1C00,0x0000
0.0517108400,6,0x1C00,0x0000
0.0517152900,6,0x1C00,0x0000
0.0517197300,6,0x1C00,0x0000
0.0517241800,6,0x1C00,0x0000
0.0517286200,6,0x1C00,0x0000
0.0517330700,6,0x1C00,0x0000
0.0517375100,6,0x1C00,0x0000
0.0517419600,6,0x1C00,0x0000
0.0517464000,6,0x1C00,0x0000
0.0517508400,6,0x1C00,0x0000
0.0517552900,6,0x1C00,0x0000
0.0517597300,6,0x1C00,0x0000
0.0517641800,6,0x1C00,0x0000
0.0517686200,6,0x1C00,0x0000
0.0517730700,6,0x1C00,0x0000
0.0517775100,6,0x1C00,0x0000
0.0517819600,6,0x1C00,0x0000
0.0517864000,6,0x1C00,0x0000
0.0517908500,6,0x1C00,0x0000
0.0517952900,6,0x1C00,0x0000
0.0517997300,6,0x1C00,0x0000
0.0518041800,6,0x1C00,0x0000
0.0518086200,6,0x1C00,0x0000
0.0518130700,6,0x1C00,0x0000
0.0518175100,6,0x1C00,0x0000
0.0518219600,6,0x1C00,0x0000
0.0518264000,6,0x0000,0x0000
0.0518308500,6,0x0000,0x0000
0.0518352900,6,0x0000,0x0000
0.0569464300,7,0x55AA,0x0000
0.0569508700,7,0x2DEC,0x0000
0.0569553100,7,0x01FF,0x0000
0.0569597600,7,0x1C00,0x0000
0.0569642000,7,0x1C00,0x0000
0.0569686500,7,0x1C00,0x0000
0.0569730900,7,0x1C00,0x0000
0.0569775400,7,0x1C00,0x0000
0.0569819800,7,0x1C00,0x0000
0.0569864300,7,0x1C00,0x0000
0.0569908700,7,0x1C00,0x0000
0.0569953100,7,0x1C00,0x0000
0.0569997600,7,0x1C00,0x0000
0.0570042000,7,0x1C00,0x0000
0.0570086500,7,0x1C00,0x0000
0.0570130900,7,0x1C00,0x0000
0.0570175400,7,0x1C00,0x0000
0.0570219800,7,0x1C00,0x0000
0.0570264300,7,0x1C00,0x0000
0.0570308700,7,0x1C00,0x0000
0.0570353100,7,0x1C00,0x0000
0.0570397600,7,0x1C00,0x0000
0.0570442000,7,0x1C00,0x0000
0.0570486500,7,0x1C00,0x0000
0.0570530900,7,0x1C00,0x0000
0.0570575400,7,0x1C00,0x0000
0.0570619800,7,0x1C00,0x0000
0.0570664300,7,0x1C00,0x0000
0.0570708700,7,0x1C00,0x0000
0.0570753100,7,0x1C00,0x0000
0.0570797600,7,0x1C00,0x0000
0.0570842000,7,0x1C00,0x0000
0.0570886500,7,0x1C00,0x0000
0.0570930900,7,0x1C00,0x0000
0.0570975400,7,0x1C00,0x0000
0.0571019800,7,0x1C00,0x0000
0.0571064300,7,0x1C00,0x0000
0.0571108700,7,0x1C00,0x0000
0.0571153100,7,0x1C00,0x0000
0.0571197600,7,0x1C00,0x0000
0.0571242000,7,0x1C00,0x0000
0.0571286500,7,0x1C00,0x0000
0.0571330900,7,0x1C00,0x0000
0.0571375400,7,0x1C00,0x0000
0.0571419800,7,0x1C00,0x0000
0.0571464300,7,0x1C00,0x0000
0.0571508700,7,0x1C00,0x0000
0.0571553200,7,0x1C00,0x0000
0.0571597600,7,0x1C00,0x0000
0.0571642100,7,0x1C00,0x0000
0.0571686500,7,0x1C00,0x0000
0.0571730900,7,0x1C00,0x0000
0.0571775400,7,0x1C00,0x0000
0.0571819800,7,0x1C00,0x0000
0.0571864300,7,0x1C00,0x0000
0.0571908700,7,0x1C00,0x0000
0.0571953200,7,0x1C00,0x0000
0.0571997600,7,0x1C00,0x0000
0.0572042100,7,0x1C00,0x0000
0.0572086500,7,0x1C00,0x0000
0.0572130900,7,0x1C00,0x0000
0.0572175400,7,0x1C00,0x0000
0.0572219800,7,0x1C00,0x0000
0.0572264300,7,0x1C00,0x0000
0.0572308700,7,0x1C00,0x0000
0.0572353200,7,0x1C00,0x0000
0.0572397600,7,0x1C00,0x0000
